Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SIM-00428__rep87	58	0.718	65.087	112.219%	9.49	69.584%	1.14237	0.636
SIM-00428__rep88	58	0.748	55.89	96.362%	8.945	66.672%	0.97601	0.674
SIM-00428__rep89	58	0.709	61.89	106.707%	8.575	70.486%	0.96113	0.591
SIM-00428__rep90	58	0.658	66.181	114.105%	9.47	75.339%	1.11935	0.523
SIM-00428__rep91	58	0.61	69.773	120.298%	10.508	80.123%	1.23722	0.473
SIM-00428__rep92	58	0.684	65.67	113.224%	9.634	73.035%	1.0573	0.578
SIM-00428__rep93	58	0.691	69.35	119.569%	9.974	72.743%	1.03126	0.606
SIM-00428__rep94	58	0.783	58.897	101.547%	8.421	62.421%	0.92044	0.722
SIM-00428__rep95	58	0.753	56.073	96.678%	8.255	66.521%	0.91631	0.668
SIM-00428__rep96	58	0.626	66.4	114.483%	9.932	78.033%	1.19558	0.474
SIM-00428__rep97	58	0.706	70.663	121.833%	10.312	71.16%	1.10912	0.633
SIM-00428__rep98	58	0.708	58.943	101.626%	8.7	71.035%	0.91433	0.599
SIM-00428__rep99	58	0.671	61.353	105.781%	8.984	74.352%	1.03	0.528
SIM-00460__rep0	42	0.617	50.762	120.862%	7.95	78.717%	1.21692	0.496
SIM-00460__rep1	42	0.619	52.165	124.202%	8.267	78.823%	1.18412	0.512
SIM-00460__rep2	42	0.559	51.343	122.245%	8.386	83.034%	1.26409	0.404
SIM-00460__rep3	42	0.727	44.106	105.014%	6.37	68.689%	0.96544	0.633
SIM-00460__rep4	42	0.56	51.893	123.555%	8.306	83.903%	1.34265	0.411
SIM-00460__rep5	42	0.567	49.672	118.267%	7.946	83.758%	1.21559	0.408
SIM-00460__rep6	42	0.588	51.539	122.712%	10.428	82.961%	1.55297	0.519
SIM-00460__rep7	42	0.606	46.241	110.098%	7.715	80.434%	1.20054	0.469
SIM-00460__rep8	42	0.518	51.405	122.393%	9.242	85.81%	1.39577	0.369
SIM-00460__rep9	42	0.563	49.561	118.002%	8.288	83.721%	1.26047	0.417
SIM-00460__rep10	42	0.642	51.218	121.948%	7.897	76.702%	1.17911	0.538
SIM-00460__rep11	42	0.66	48.041	114.383%	7.922	76.945%	1.25646	0.573
SIM-00460__rep12	42	0.679	45.309	107.879%	7.636	73.477%	0.98926	0.592
SIM-00460__rep13	42	0.634	49.899	118.807%	7.664	77.418%	1.20551	0.514
SIM-00460__rep14	42	0.513	55.106	131.205%	8.424	85.977%	1.35233	0.303
SIM-00460__rep15	42	0.648	46.88	111.619%	7.08	76.346%	1.10209	0.515
SIM-00460__rep16	42	0.653	47.001	111.907%	7.118	75.878%	1.11534	0.526
SIM-00460__rep17	42	0.641	43.376	103.276%	7.134	76.928%	0.97462	0.503
SIM-00460__rep18	42	0.746	47.014	111.938%	7.058	67.295%	1.04017	0.69
SIM-00460__rep19	42	0.663	48.572	115.648%	7.637	74.887%	1.11955	0.565
SIM-00460__rep20	42	0.735	43.306	103.11%	6.506	67.83%	1.00175	0.652
SIM-00460__rep21	42	0.562	53.551	127.502%	7.97	83.093%	1.22536	0.389
SIM-00460__rep22	42	0.622	51.983	123.769%	8.136	79.78%	1.69129	0.517
SIM-00460__rep23	42	0.641	47.708	113.59%	7.219	76.955%	1.23129	0.507
SIM-00460__rep24	42	0.651	48.728	116.019%	7.602	76.02%	1.19226	0.543
SIM-00460__rep25	42	0.63	51.284	122.105%	7.693	77.711%	1.21395	0.508
SIM-00460__rep26	42	0.731	46.143	109.864%	7.288	68.258%	1.15088	0.667
SIM-00460__rep27	42	0.685	43.881	104.479%	6.755	72.841%	1.07594	0.571
SIM-00460__rep28	42	0.629	49.043	116.769%	7.829	78.29%	1.38122	0.516
SIM-00460__rep29	42	0.572	45.698	108.805%	8.759	82.036%	1.05505	0.445
SIM-00460__rep30	42	0.66	46.768	111.352%	7.359	75.107%	1.04275	0.55
SIM-00460__rep31	42	0.624	53.056	126.324%	7.734	78.125%	1.17666	0.499
SIM-00460__rep32	42	0.485	53.564	127.533%	9.326	88.92%	1.45582	0.321
SIM-00460__rep33	42	0.632	49.806	118.586%	9.066	78.909%	1.997	0.557
SIM-00460__rep34	42	0.651	47.523	113.15%	8.11	75.957%	1.1286	0.559
SIM-00460__rep35	42	0.587	53.058	126.329%	8.977	81.274%	1.25633	0.482
SIM-00460__rep36	42	0.687	42.854	102.033%	6.699	73.092%	1.10937	0.573
SIM-00460__rep37	42	0.635	47.43	112.929%	7.426	77.421%	1.23539	0.506
SIM-00460__rep38	42	0.522	58.262	138.719%	8.007	85.355%	1.34035	0.289
SIM-00460__rep39	42	0.635	44.871	106.836%	7.079	77.238%	0.99913	0.486
SIM-00460__rep40	42	0.66	45.997	109.517%	7.667	75.181%	1.02278	0.561
SIM-00460__rep41	42	0.617	53.602	127.624%	8.034	79.548%	1.26117	0.502
SIM-00460__rep42	42	0.632	53.777	128.04%	8.256	78.012%	1.21188	0.541
SIM-00460__rep43	42	0.665	55.058	131.09%	9.121	74.974%	1.31866	0.605
SIM-00460__rep44	42	0.711	43.095	102.607%	6.81	70.999%	1.14217	0.623
SIM-00460__rep45	42	0.629	51.413	122.412%	8.25	77.955%	1.19846	0.529
SIM-00460__rep46	42	0.604	51.22	121.952%	7.649	79.746%	1.15668	0.454
SIM-00460__rep47	42	0.652	53.515	127.417%	8.169	76.51%	1.12797	0.575
SIM-00460__rep48	42	0.646	44.204	105.248%	7.59	76.671%	1.12655	0.536
SIM-00460__rep49	42	0.627	42.737	101.755%	8.321	78.626%	1.13972	0.529
SIM-00460__rep50	42	0.644	46.521	110.764%	7.275	76.685%	1.20389	0.516
SIM-00460__rep51	42	0.555	52.247	124.398%	8.397	83.97%	1.41745	0.404
SIM-00460__rep52	42	0.651	49.08	116.857%	7.37	76.016%	1.21467	0.534
SIM-00460__rep53	42	0.643	46.079	109.712%	7.426	77.421%	1.12352	0.524
SIM-00460__rep54	42	0.651	46.462	110.624%	7.694	76.182%	1.0555	0.548
SIM-00460__rep55	42	0.667	45.182	107.576%	7.316	74.669%	1.22896	0.561
SIM-00460__rep56	42	0.716	46.92	111.714%	7.148	70.092%	1.049	0.642
SIM-00460__rep57	42	0.598	50.362	119.91%	8.259	80.218%	1.18192	0.473
SIM-00460__rep58	42	0.678	49.202	117.148%	8.181	73.468%	1.2268	0.605
SIM-00460__rep59	42	0.758	42.804	101.914%	6.872	65.522%	1.18402	0.701
SIM-00460__rep60	42	0.681	45.967	109.445%	7.916	73.498%	1.28221	0.604
SIM-00460__rep61	42	0.613	47.654	113.462%	7.444	79.353%	1.08946	0.464
SIM-00460__rep62	42	0.631	46.303	110.245%	7.419	79.087%	1.36556	0.504
SIM-00460__rep63	42	0.647	47.744	113.676%	7.248	76.401%	0.98113	0.523
SIM-00460__rep64	42	0.639	48.93	116.5%	7.544	77.81%	1.24484	0.522
SIM-00460__rep65	42	0.671	45.878	109.233%	7.274	75.026%	1.13756	0.57
SIM-00460__rep66	42	0.625	45.379	108.045%	8.125	78.183%	1.10514	0.517
SIM-00460__rep67	42	0.603	53.327	126.969%	8.325	80.107%	1.32351	0.487
SIM-00460__rep68	42	0.703	41.606	99.062%	6.533	71.281%	0.87478	0.596
SIM-00460__rep69	42	0.654	42.034	100.081%	7.43	75.832%	1.14241	0.543
SIM-00460__rep70	42	0.55	57.052	135.838%	9.098	83.754%	1.47187	0.422
SIM-00460__rep71	42	0.585	53.654	127.748%	8.113	81.13%	1.23581	0.441
SIM-00460__rep72	42	0.743	44.008	104.781%	6.996	67.319%	1.01069	0.68
SIM-00460__rep73	42	0.789	40.733	96.983%	6.233	61.716%	0.9358	0.736
SIM-00460__rep74	42	0.742	42.678	101.614%	7.399	66.987%	1.02094	0.687
SIM-00460__rep75	42	0.641	49.112	116.933%	6.951	76.761%	1.08753	0.491
SIM-00460__rep76	42	0.698	45.716	108.848%	7.093	71.65%	1.0321	0.607
SIM-00460__rep77	42	0.655	46.5	110.714%	8.447	75.856%	1.21344	0.576
SIM-00460__rep78	42	0.661	44.867	106.826%	7.128	75.136%	1.10789	0.541
SIM-00460__rep79	42	0.699	47.159	112.283%	6.963	71.818%	1.10285	0.605
SIM-00460__rep80	42	0.585	48.673	115.888%	7.736	81.545%	1.26332	0.424
SIM-00460__rep81	42	0.583	54.681	130.193%	7.988	81.527%	1.33277	0.434
SIM-00460__rep82	42	0.703	45.096	107.371%	6.749	71.141%	0.99206	0.604
SIM-00460__rep83	42	0.556	53.658	127.757%	8.439	83.559%	1.26206	0.405
SIM-00460__rep84	42	0.644	47.342	112.719%	7.65	76.5%	1.07586	0.533
SIM-00460__rep85	42	0.66	47.699	113.569%	7.155	75.42%	1.20259	0.543
SIM-00460__rep86	42	0.619	52.24	124.381%	7.779	78.58%	1.20596	0.49
SIM-00460__rep87	42	0.617	50.433	120.079%	7.872	78.72%	1.17166	0.492
SIM-00460__rep88	42	0.528	52.799	125.712%	8.428	85.136%	1.28863	0.342
SIM-00460__rep89	42	0.597	50.494	120.224%	8.5	81.044%	1.45791	0.485
SIM-00460__rep90	42	0.606	51.163	121.817%	8.47	80.034%	1.31387	0.499
SIM-00460__rep91	42	0.581	49.411	117.645%	8.282	82.82%	1.28265	0.451
SIM-00460__rep92	42	0.636	50.654	120.605%	7.88	77.27%	1.1988	0.528
SIM-00460__rep93	42	0.679	47.235	112.464%	7.267	73.408%	1.05406	0.581
SIM-00460__rep94	42	0.733	42.082	100.195%	6.312	68.064%	0.89835	0.641
SIM-00460__rep95	42	0.617	50.44	120.095%	7.769	79.292%	1.38695	0.49
SIM-00460__rep96	42	0.537	51.838	123.424%	8.228	84.865%	1.2984	0.355
SIM-00460__rep97	42	0.725	42.969	102.307%	6.886	68.86%	0.95365	0.647
SIM-00460__rep98	42	0.676	44.245	105.345%	7.514	73.681%	1.10492	0.584
SIM-00460__rep99	42	0.708	49.035	116.75%	7.511	70.972%	1.12528	0.639
SIM-00529__rep0	60	0.729	57.888	96.48%	8.872	68.449%	0.93701	0.63
SIM-00529__rep1	60	0.694	59.883	99.805%	9.204	72.313%	1.04488	0.575
SIM-00529__rep2	60	0.672	69.69	116.15%	9.493	74.128%	1.09076	0.538
SIM-00529__rep3	60	0.673	70.001	116.668%	10.212	74.086%	1.04872	0.567
SIM-00529__rep4	60	0.725	61.296	102.16%	8.95	69.051%	1.00016	0.625
SIM-00529__rep5	60	0.614	67.431	112.385%	9.427	79.673%	1.19209	0.406
SIM-00529__rep6	60	0.632	67.875	113.125%	9.885	78.148%	1.22233	0.474
SIM-00529__rep7	60	0.578	73.814	123.023%	10.726	81.785%	1.26355	0.392
SIM-00529__rep8	60	0.677	62.781	104.635%	8.972	73.749%	0.97552	0.526
SIM-00529__rep9	60	0.618	66.36	110.6%	9.463	78.858%	1.03054	0.412
SIM-00529__rep10	60	0.61	68.856	114.76%	9.943	79.608%	1.12651	0.427
SIM-00529__rep11	60	0.503	76.705	127.842%	11.469	88.485%	1.37346	0.279
SIM-00529__rep12	60	0.732	57.736	96.227%	8.49	68.863%	0.94533	0.626
SIM-00529__rep13	60	0.664	62.635	104.392%	10.054	75.785%	1.08491	0.548
SIM-00529__rep14	60	0.658	64.245	107.075%	9.199	76.131%	1.0833	0.501
SIM-00529__rep15	60	0.57	72.359	120.598%	11.987	82.327%	1.24514	0.426
SIM-00529__rep16	60	0.643	72.445	120.742%	10.231	76.685%	1.13096	0.509
SIM-00529__rep17	60	0.646	67.471	112.452%	9.422	76.423%	1.01407	0.478
SIM-00529__rep18	60	0.749	63.771	106.285%	9.787	66.286%	0.99316	0.686
SIM-00529__rep19	60	0.632	66.443	110.738%	9.934	77.572%	1.08214	0.473
SIM-00529__rep20	60	0.603	75.362	125.603%	10.241	80.461%	1.24548	0.429
SIM-00529__rep21	60	0.639	67.607	112.678%	9.789	76.91%	1.09744	0.481
SIM-00529__rep22	60	0.653	68.232	113.72%	9.122	76.017%	0.9837	0.491
SIM-00529__rep23	60	0.548	71.061	118.435%	11.22	84.574%	1.49407	0.358
SIM-00529__rep24	60	0.693	64.016	106.693%	9.459	72.124%	1.18024	0.579
SIM-00529__rep25	60	0.705	66.245	110.408%	10.459	71.833%	1.12105	0.628
SIM-00529__rep26	60	0.726	60.891	101.485%	8.705	68.819%	0.98041	0.618
SIM-00529__rep27	60	0.583	72.932	121.553%	10.327	81.642%	1.21522	0.385
SIM-00529__rep28	60	0.607	64.403	107.338%	9.549	80.704%	1.09436	0.402
SIM-00529__rep29	60	0.632	67.824	113.04%	9.923	77.486%	1.01946	0.471
SIM-00529__rep30	60	0.668	63.267	105.445%	9.119	74.456%	0.9367	0.513
SIM-00529__rep31	60	0.66	66.5	110.833%	9.914	75.158%	1.09513	0.53
SIM-00529__rep32	60	0.576	73.205	122.008%	9.949	81.78%	1.14414	0.33
SIM-00529__rep33	60	0.583	73.079	121.798%	9.68	81.233%	1.16258	0.322
SIM-00529__rep34	60	0.683	62.596	104.327%	8.691	73.452%	1.07905	0.526
SIM-00529__rep35	60	0.6	72.477	120.795%	10.141	80.172%	1.17216	0.409
SIM-00529__rep36	60	0.689	62.735	104.558%	9.118	73.475%	1.00101	0.564
SIM-00529__rep37	60	0.621	65.703	109.505%	9.173	79.243%	1.12395	0.409
SIM-00529__rep38	60	0.73	65.408	109.013%	8.982	68.487%	0.94662	0.637
SIM-00529__rep39	60	0.651	67.511	112.518%	8.989	75.971%	0.99903	0.462
SIM-00529__rep40	60	0.533	79.58	132.633%	11.688	84.794%	1.35182	0.335
SIM-00529__rep41	60	0.632	70.633	117.722%	9.922	77.478%	1.14939	0.471
SIM-00529__rep42	60	0.63	69.641	116.068%	10.595	77.686%	1.0918	0.494
SIM-00529__rep43	60	0.624	67.868	113.113%	9.356	78.514%	1.1332	0.425
SIM-00529__rep44	60	0.646	64.15	106.917%	9.745	76.564%	0.97809	0.495
SIM-00529__rep45	60	0.636	68.347	113.912%	9.518	77.201%	1.06339	0.457
SIM-00529__rep46	60	0.673	64.637	107.728%	9.311	75.03%	1.10889	0.538
SIM-00529__rep47	60	0.517	71.399	118.998%	11.082	86.536%	1.24246	0.275
SIM-00529__rep48	60	0.677	66.237	110.395%	8.782	74.757%	1.09594	0.522
SIM-00529__rep49	60	0.602	65.932	109.887%	10.444	80.577%	1.07272	0.438
SIM-00529__rep50	60	0.645	66.335	110.558%	8.916	76.454%	1.03439	0.443
SIM-00529__rep51	60	0.623	67.098	111.83%	10.453	78.792%	1.06193	0.481
SIM-00529__rep52	60	0.677	64.885	108.142%	9.079	73.64%	0.99403	0.529
SIM-00529__rep53	60	0.573	73.361	122.268%	10.3	81.942%	1.17871	0.346
SIM-00529__rep54	60	0.66	67.173	111.955%	9.452	75.196%	1.17229	0.511
SIM-00529__rep55	60	0.677	67.293	112.155%	9.252	73.605%	1.06729	0.538
SIM-00529__rep56	60	0.594	72.745	121.242%	10.797	80.476%	1.21828	0.427
SIM-00529__rep57	60	0.718	60.303	100.505%	8.377	69.808%	0.97341	0.59
SIM-00529__rep58	60	0.692	65.311	108.852%	10.15	74.423%	1.21881	0.601
SIM-00529__rep59	60	0.714	64.065	106.775%	9.193	70.096%	1.04027	0.611
SIM-00529__rep60	60	0.71	61.924	103.207%	8.214	70.434%	0.8849	0.562
SIM-00529__rep61	60	0.623	64.749	107.915%	10.832	79.0%	1.12529	0.495
SIM-00529__rep62	60	0.591	72.211	120.352%	10.699	80.647%	1.13091	0.417
SIM-00529__rep63	60	0.636	76.164	126.94%	10.177	77.152%	1.16102	0.492
SIM-00529__rep64	60	0.581	70.313	117.188%	9.721	81.577%	1.19917	0.331
SIM-00529__rep65	60	0.649	65.481	109.135%	11.43	95.25%	1.72557	0.558
SIM-00529__rep66	60	0.556	76.585	127.642%	10.791	83.254%	1.20456	0.338
SIM-00529__rep67	60	0.659	68.055	113.425%	9.536	75.389%	1.08521	0.515
SIM-00529__rep68	60	0.679	62.089	103.482%	8.767	74.095%	0.94263	0.525
SIM-00529__rep69	60	0.698	64.745	107.908%	8.915	71.839%	1.07095	0.57
SIM-00529__rep70	60	0.687	65.246	108.743%	9.072	72.634%	0.93885	0.553
SIM-00529__rep71	60	0.609	69.224	115.373%	10.564	80.085%	1.21095	0.457
SIM-00529__rep72	60	0.592	71.724	119.54%	9.753	80.716%	1.11549	0.363
SIM-00529__rep73	60	0.624	72.319	120.532%	10.129	78.616%	1.26304	0.469
SIM-00529__rep74	60	0.569	70.975	118.292%	9.943	82.289%	1.10514	0.301
SIM-00529__rep75	60	0.701	61.124	101.873%	8.684	71.869%	0.99958	0.568
SIM-00529__rep76	60	0.69	63.939	106.565%	8.782	73.183%	1.09065	0.549
SIM-00529__rep77	60	0.419	83.742	139.57%	12.181	91.818%	1.4892	0.069
SIM-00529__rep78	60	0.732	63.73	106.217%	9.371	69.462%	1.15927	0.651
SIM-00529__rep79	60	0.79	54.273	90.455%	6.988	61.289%	0.80179	0.688
SIM-00529__rep80	60	0.673	66.092	110.153%	8.952	74.6%	1.15752	0.519
SIM-00529__rep81	60	0.739	60.777	101.295%	8.943	67.41%	0.98812	0.651
SIM-00529__rep82	60	0.654	65.681	109.468%	9.045	75.904%	1.0099	0.476
SIM-00529__rep83	60	0.758	62.408	104.013%	8.457	65.247%	0.88873	0.673
SIM-00529__rep84	60	0.651	69.317	115.528%	10.582	75.974%	1.14897	0.534
SIM-00529__rep85	60	0.599	69.877	116.462%	10.145	80.203%	1.12852	0.409
SIM-00529__rep86	60	0.575	72.803	121.338%	10.33	82.706%	1.23715	0.373
SIM-00529__rep87	60	0.657	67.658	112.763%	9.473	75.845%	1.16661	0.51
SIM-00529__rep88	60	0.691	59.539	99.232%	8.306	72.848%	0.9463	0.527
SIM-00529__rep89	60	0.669	62.93	104.883%	8.654	74.759%	0.94337	0.492
SIM-00529__rep90	60	0.622	72.029	120.048%	9.914	78.377%	1.12332	0.448
SIM-00529__rep91	60	0.648	67.64	112.733%	9.2	76.14%	1.06262	0.469
SIM-00529__rep92	60	0.583	68.509	114.182%	10.141	82.254%	1.23383	0.379
SIM-00529__rep93	60	0.528	75.241	125.402%	10.501	85.174%	1.23284	0.239
SIM-00529__rep94	60	0.574	76.349	127.248%	11.533	81.961%	1.28605	0.418
SIM-00529__rep95	60	0.724	57.863	96.438%	8.243	69.174%	0.94729	0.596
SIM-00529__rep96	60	0.607	69.917	116.528%	10.175	79.453%	1.18209	0.426
SIM-00529__rep97	60	0.718	61.132	101.887%	8.985	70.161%	1.21265	0.614
SIM-00529__rep98	60	0.632	67.312	112.187%	9.184	77.619%	1.11329	0.43
SIM-00529__rep99	60	0.735	58.596	97.66%	8.985	68.51%	1.08184	0.646
SIM-00574__rep0	86	0.72	79.459	92.394%	11.233	69.934%	0.85941	0.568
SIM-00574__rep1	86	0.715	84.617	98.392%	11.357	69.898%	0.86168	0.557
SIM-00574__rep2	86	0.61	97.179	112.999%	13.067	79.23%	0.99479	0.353
SIM-00574__rep3	86	0.596	95.277	110.787%	13.512	80.463%	0.95755	0.349
SIM-00574__rep4	86	0.712	82.11	95.477%	11.332	70.278%	0.81163	0.549
SIM-00574__rep5	86	0.704	81.445	94.703%	11.67	71.021%	0.83345	0.543
SIM-00574__rep6	86	0.656	92.193	107.201%	12.841	77.015%	0.9699	0.487
SIM-00574__rep7	86	0.747	80.723	93.864%	11.684	67.234%	0.9208	0.644
SIM-00574__rep8	86	0.598	88.399	102.79%	13.675	80.862%	1.0856	0.372
SIM-00574__rep9	86	0.638	92.092	107.084%	12.239	77.098%	0.92171	0.387
SIM-00574__rep10	86	0.714	83.917	97.578%	11.391	70.107%	0.84919	0.555
SIM-00574__rep11	86	0.715	86.237	100.276%	12.069	70.388%	0.8741	0.587
SIM-00574__rep12	86	0.586	94.911	110.362%	13.992	81.053%	1.03592	0.339
SIM-00574__rep13	86	0.667	91.749	106.685%	11.975	74.844%	0.92806	0.463
SIM-00574__rep14	86	0.666	92.107	107.101%	12.183	74.699%	0.9445	0.468
SIM-00574__rep15	86	0.574	95.411	110.943%	13.353	83.456%	1.06692	0.296
SIM-00574__rep16	86	0.775	81.149	94.359%	11.402	63.15%	0.8306	0.691
SIM-00574__rep17	86	0.654	90.417	105.136%	11.795	76.456%	0.89468	0.422
SIM-00574__rep18	86	0.693	82.572	96.014%	11.74	73.955%	0.90133	0.53
SIM-00574__rep19	86	0.754	74.759	86.929%	10.601	66.78%	0.91597	0.627
SIM-00574__rep20	86	0.761	74.103	86.166%	10.126	65.637%	0.78109	0.625
SIM-00574__rep21	86	0.675	87.286	101.495%	12.314	74.941%	0.97817	0.506
SIM-00574__rep22	86	0.736	83.356	96.926%	11.62	67.769%	0.83419	0.618
SIM-00574__rep23	86	0.568	95.114	110.598%	14.058	84.013%	1.10082	0.325
SIM-00574__rep24	86	0.609	90.115	104.785%	13.576	79.721%	1.00259	0.392
SIM-00574__rep25	86	0.613	89.182	103.7%	12.723	79.831%	1.01504	0.362
SIM-00574__rep26	86	0.74	77.902	90.584%	11.034	67.654%	0.8476	0.607
SIM-00574__rep27	86	0.617	95.137	110.624%	13.328	79.65%	1.0743	0.41
SIM-00574__rep28	86	0.689	86.649	100.755%	12.485	74.88%	0.97216	0.548
SIM-00574__rep29	86	0.673	83.433	97.015%	13.163	74.048%	0.90542	0.527
SIM-00574__rep30	86	0.652	96.295	111.971%	13.458	76.684%	1.05932	0.495
SIM-00574__rep31	86	0.701	85.147	99.008%	11.951	71.677%	0.97609	0.551
SIM-00574__rep32	86	0.708	86.527	100.613%	12.101	70.574%	0.90215	0.57
SIM-00574__rep33	86	0.651	84.223	97.934%	12.212	76.928%	0.92976	0.44
SIM-00574__rep34	86	0.708	87.276	101.484%	11.878	72.287%	0.99856	0.569
SIM-00574__rep35	86	0.617	101.361	117.862%	14.056	78.822%	1.09869	0.431
SIM-00574__rep36	86	0.733	81.04	94.233%	11.44	68.124%	0.82217	0.603
SIM-00574__rep37	86	0.614	95.167	110.659%	13.226	79.04%	0.89743	0.378
SIM-00574__rep38	86	0.655	83.961	97.629%	12.153	75.956%	0.93201	0.441
SIM-00574__rep39	86	0.7	84.65	98.43%	12.431	72.011%	0.94025	0.567
SIM-00574__rep40	86	0.572	100.639	117.022%	13.617	82.565%	0.99923	0.29
SIM-00574__rep41	86	0.659	87.038	101.207%	12.17	76.062%	0.91694	0.459
SIM-00574__rep42	86	0.682	80.739	93.883%	11.765	74.708%	0.8534	0.501
SIM-00574__rep43	86	0.677	87.237	101.438%	11.403	73.606%	0.79728	0.45
SIM-00574__rep44	86	0.677	84.754	98.551%	11.979	74.007%	0.93444	0.492
SIM-00574__rep45	86	0.588	96.329	112.01%	13.482	81.152%	0.95233	0.322
SIM-00574__rep46	86	0.599	96.956	112.74%	13.491	80.054%	0.9982	0.347
SIM-00574__rep47	86	0.665	90.125	104.797%	12.464	74.754%	0.92117	0.48
SIM-00574__rep48	86	0.657	85.882	99.863%	12.811	76.019%	1.00345	0.481
SIM-00574__rep49	86	0.654	87.121	101.303%	13.021	76.727%	0.92764	0.485
SIM-00574__rep50	86	0.736	76.632	89.107%	10.932	68.325%	0.76207	0.595
SIM-00574__rep51	86	0.808	74.711	86.873%	10.282	60.799%	0.84811	0.734
SIM-00574__rep52	86	0.675	87.427	101.659%	12.525	75.392%	0.95055	0.518
SIM-00574__rep53	86	0.698	81.414	94.667%	11.284	71.653%	0.7712	0.505
SIM-00574__rep54	86	0.705	86.605	100.703%	11.806	71.064%	0.93068	0.551
SIM-00574__rep55	86	0.756	79.461	92.397%	10.537	65.6%	0.76898	0.626
SIM-00574__rep56	86	0.583	93.051	108.199%	12.571	82.179%	1.0028	0.246
SIM-00574__rep57	86	0.782	76.585	89.052%	10.525	63.353%	0.79297	0.686
SIM-00574__rep58	86	0.622	93.572	108.805%	12.778	78.943%	0.98773	0.386
SIM-00574__rep59	86	0.685	84.724	98.516%	11.483	72.917%	0.8396	0.482
SIM-00574__rep60	86	0.676	93.331	108.524%	12.251	73.742%	0.85787	0.496
SIM-00574__rep61	86	0.697	85.22	99.093%	11.502	72.456%	0.84448	0.524
SIM-00574__rep62	86	0.768	73.171	85.083%	10.265	64.156%	0.75543	0.645
SIM-00574__rep63	86	0.739	82.603	96.05%	12.515	67.476%	0.94572	0.646
SIM-00574__rep64	86	0.594	90.805	105.587%	13.506	81.004%	0.97872	0.351
SIM-00574__rep65	86	0.635	91.137	105.973%	12.261	77.857%	0.94418	0.393
SIM-00574__rep66	86	0.741	76.307	88.729%	10.891	68.336%	0.83602	0.606
SIM-00574__rep67	86	0.691	85.597	99.531%	12.061	73.131%	0.92579	0.534
SIM-00574__rep68	86	0.704	85.802	99.77%	11.126	71.818%	0.8588	0.524
SIM-00574__rep69	86	0.64	90.212	104.898%	12.34	76.825%	0.90907	0.399
SIM-00574__rep70	86	0.691	90.725	105.494%	12.717	72.462%	0.94388	0.553
SIM-00574__rep71	86	0.73	80.638	93.765%	10.692	69.599%	0.83263	0.571
SIM-00574__rep72	86	0.725	80.902	94.072%	10.908	69.831%	0.81942	0.567
SIM-00574__rep73	86	0.626	88.656	103.088%	11.902	78.14%	0.90431	0.313
SIM-00574__rep74	86	0.777	75.649	87.964%	9.979	63.113%	0.69167	0.658
SIM-00574__rep75	86	0.677	85.386	99.286%	12.242	74.78%	0.98866	0.508
SIM-00574__rep76	86	0.653	85.909	99.894%	11.806	76.207%	0.93081	0.412
SIM-00574__rep77	86	0.782	73.561	85.536%	9.913	62.446%	0.6952	0.664
SIM-00574__rep78	86	0.632	91.061	105.885%	12.752	77.606%	0.9542	0.407
SIM-00574__rep79	86	0.541	102.69	119.407%	16.044	84.795%	1.10857	0.34
SIM-00574__rep80	86	0.604	90.291	104.99%	13.975	80.685%	0.93239	0.407
SIM-00574__rep81	86	0.667	85.817	99.787%	11.614	74.658%	0.85024	0.436
SIM-00574__rep82	86	0.769	79.73	92.709%	10.423	64.641%	0.78782	0.654
SIM-00574__rep83	86	0.731	79.53	92.477%	11.232	68.356%	0.85062	0.592
SIM-00574__rep84	86	0.751	78.468	91.242%	10.775	66.066%	0.81546	0.623
SIM-00574__rep85	86	0.648	92.98	108.116%	12.879	76.423%	0.95337	0.457
SIM-00574__rep86	86	0.616	95.473	111.015%	13.397	78.943%	1.01393	0.399
SIM-00574__rep87	86	0.654	87.819	102.115%	12.499	77.219%	0.99614	0.466
SIM-00574__rep88	86	0.638	96.022	111.653%	12.485	77.133%	1.00598	0.406
SIM-00574__rep89	86	0.617	87.282	101.491%	12.353	80.411%	0.95216	0.357
SIM-00574__rep90	86	0.761	74.792	86.967%	10.828	64.942%	0.75496	0.646
SIM-00574__rep91	86	0.65	86.644	100.749%	13.624	77.63%	0.97883	0.5
SIM-00574__rep92	86	0.672	80.215	93.273%	12.403	74.657%	0.95915	0.5
SIM-00574__rep93	86	0.653	90.735	105.506%	12.8	76.495%	0.93764	0.472
SIM-00574__rep94	86	0.709	82.321	95.722%	11.831	71.214%	0.82453	0.567
SIM-00574__rep95	86	0.589	96.234	111.9%	13.525	82.311%	0.99622	0.35
SIM-00574__rep96	86	0.596	97.715	113.622%	14.237	81.655%	1.27544	0.401
SIM-00574__rep97	86	0.75	79.34	92.256%	11.527	66.112%	0.79864	0.644
SIM-00574__rep98	86	0.653	88.904	103.377%	12.399	76.023%	0.8707	0.448
SIM-00574__rep99	86	0.749	75.189	87.429%	10.293	67.287%	0.74208	0.602
SIM-00591__rep0	45	0.566	57.378	127.507%	10.236	85.598%	1.59127	0.47
SIM-00591__rep1	45	0.661	54.528	121.173%	8.521	75.023%	1.21703	0.573
SIM-00591__rep2	45	0.58	57.836	128.524%	8.601	81.637%	1.21734	0.437
